BASIN,y1,y2,ychange,lsr,dist_cent,jaccard,sorensen,uniq_y1,uniq_y2
JON,2019,2023,4,0.5812179947211839,5.086314652976858,0.03368726329173092,0.06517883017046247,0.9091336994076245,0.9491860355697752
JON,2021,2022,1,0.4006939709679552,0.753255301564696,0.3950912221292403,0.5664019898659205,0.29401947148817803,0.5270953955945197
JON,2021,2023,2,-1.956113891193557,4.4649041270778245,0.03448970229796577,0.06667964354087237,0.961945698151238,0.7308878985258828
JON,2022,2023,1,-2.3568078621615123,3.808632404654016,0.05619042576440135,0.10640207370509804,0.941759648835026,0.3851451057550418
RAN,2007,2008,1,-1.62282605103892,1.3676937455890266,0.1036964470840876,0.18790754896067408,0.8875053672963285,0.4299457326097681
RAN,2007,2009,2,0.840240584455063,1.2242528886305104,0.1248171952782535,0.2219332986768159,0.6319320214669052,0.8411394043177018
RAN,2007,2010,3,-2.315070678999906,0.8978162369747928,0.07468517789766031,0.1389898724457376,0.9236417992247448,0.22682445759368836
RAN,2007,2011,4,-2.4435017259902394,1.0085026869380764,0.07254835802820492,0.1352822135900321,0.926483845611997,0.15358744394618845
RAN,2007,2012,5,-3.3148324930263606,1.7082350229389165,0.02293570593088349,0.04484290810830917,0.9767637472720376,0.36058981233243975
RAN,2007,2013,6,-1.095624898456896,1.4663411902612062,0.1018630418278217,0.18489238310207148,0.8766462160063438,0.6310425160163075
RAN,2007,2014,7,-2.4330023388018147,1.6857609759651389,0.05595292614125794,0.10597617517993972,0.9423609936307008,0.34331669439822526
RAN,2007,2015,8,-5.905000891686677,2.678564712012913,0.00188168039150665,0.00375629264080633,0.99811673426714,0.309090909090909
RAN,2007,2016,9,-8.314576380268587,2.9013906899911808,4.8974529064746e-5,9.794426135541751e-5,0.9999510158750377,0.8
RAN,2007,2017,10,-7.442692279382289,2.771654514801408,9.730450586157148e-5,1.9459007723183236e-4,0.999902647975078,0.8337869278537281
RAN,2007,2018,11,-7.0925419706588535,2.8388643433824448,9.772615289277212e-5,1.954332068500913e-4,0.999902202166562,0.8823529411764706
RAN,2007,2019,12,-5.849751414019164,2.494481269691041,1.9477291489864533e-4,3.894699715956575e-4,0.999804704057652,0.9322033898305084
RAN,2007,2021,14,-0.4397796438607393,2.6420457388319445,0.04443276321889645,0.08508496627768858,0.930052570093458,0.891416050444146
RAN,2007,2022,15,-9.167994915297289,2.604781941480888,4.867330381754123e-5,9.734186968468512e-5,0.9999513239875388,0.5334216365790891
RAN,2007,2023,16,-3.6102360736262527,2.143221649769562,0.00582227647807706,0.01157714760198784,0.9940548715497536,0.7801801801801801
RAN,2008,2009,1,2.463066635493983,0.9604047628855782,0.07639491365517935,0.14194588377561262,0.09575070821529742,0.9229820545778522
RAN,2008,2010,2,-0.6922446279609862,1.0140170246431803,0.19118474178120223,0.32099931282752986,0.7591780529926998,0.5187906188188754
RAN,2008,2011,3,-0.8206756749513192,1.1040048045142183,0.1778472707051598,0.3019869810432812,0.7825491153983221,0.5059440933918817
