basin,y1,y2,ychange,lsr,dist_cent,jaccard,sorensen,uniq_y1,uniq_y2
Calcasieu,1997,2005,8,-0.06366411992321311,0.30119236614122347,0.6083494510722548,0.7564891456476455,0.2668409381339076,0.21864718198521563
Calcasieu,1997,2006,9,-0.48071766183033887,0.3511232435037935,0.5195877552326735,0.6838535694216834,0.44664638712040755,0.10509738381436011
Calcasieu,1997,2007,10,-0.6976350201144373,0.42293273621230015,0.4365502877160556,0.6077758522607917,0.5448484830891598,0.08560249141579487
Calcasieu,1997,2008,11,-1.1324157480074701,0.23152364147782145,0.30862513029922634,0.4716784404540008,0.6881606874833146,0.03231775009251278
Calcasieu,1997,2009,12,-0.6348136912818736,0.5490439467228876,0.46193134771089034,0.6319467031529052,0.5165499565992274,0.08788901387326589
Calcasieu,1997,2010,13,-0.12959550008106452,0.34031572263854637,0.6110983477800808,0.7586108552865294,0.2874934568511426,0.1889054793900729
Calcasieu,1997,2011,14,0.12956260923313187,0.7625315681387681,0.4916385173160643,0.6591925746201291,0.2952142459654981,0.38086010274534704
Calcasieu,1997,2012,15,0.12130064622242832,0.3584986610606139,0.4947845270020827,0.662014515221689,0.2952973720608575,0.3757972326487044
Calcasieu,1997,2013,16,-0.40145687039064853,0.2541704267233447,0.5036463664468159,0.6699000212888553,0.4408531465839431,0.16463478170261536
Calcasieu,1997,2014,17,0.23958334908688533,0.290068623183026,0.5731316377948654,0.7286505770086117,0.17271942897482156,0.34896685686016293
Calcasieu,1997,2015,18,0.10206058665250649,0.5099016470759721,0.636015739810545,0.7775178738612836,0.18070975816544874,0.26020152350051234
Calcasieu,1997,2016,19,-0.23630247041291622,0.8255652148771261,0.5327519523917408,0.6951574278674675,0.3779933540156535,0.21219291180024172
Calcasieu,1997,2017,20,-0.21504109803391344,0.7722024583332222,0.5467061695105611,0.7069295775597255,0.3614629275767868,0.2082696762111281
Calcasieu,1997,2018,21,0.10472553682893486,0.5324368814817418,0.5785866558982716,0.7330438956093106,0.2264899544149924,0.303398772346184
Calcasieu,1997,2019,22,-3.598675845285461,2.261070545861789,0.022561510667504284,0.044127439634954885,0.97733261841349,0.17151162790697677
Calcasieu,1998,1999,1,0.5318943206265111,0.7379242199706617,0.47208672416581476,0.6413843918514127,0.13344040220654987,0.4909040192434691
Calcasieu,1998,2000,2,0.21097640011398552,1.3074402645171908,0.3294108406520169,0.49557417553546584,0.4462247974930526,0.5515566190401526
Calcasieu,1998,2001,3,0.1282985553793032,0.4230136548273155,0.6326976703648881,0.7750334698811543,0.1719184430027804,0.27162713597043575
Calcasieu,1998,2002,4,-0.08436220914159623,0.5567811117950712,0.5648162985255012,0.7218947029855424,0.30730655497220766,0.24633365923029057
